label,text
0,@niets_official สถานการณ์โควิดแบบนี้ สถานการณ์การเมืองแบบนี้ เหตุการณ์ต่างๆที่เกิดขึ้นแบบนี้ ไม่คิดว่าควรเลื่อนสอบใ… https://t.co/zFdxA4pPbl
-1,ขาดสอบ?! ไหนจะทำข้อสอบ ให้จะต้องเปิดกล้อง โอ้โห #การศึกษาไทย #เรียนออนไลน์ #สอบออนไลน์ https://t.co/IUVGlIEEQE
0,การที่เราเป็นครู วันนึงที่ต้องเจอเด็ก เราอยากเห็นว่าแต่ละคนเป็นยังไง พื้นฐานเขาได้แค่ไหน เราพร้อมที่จะคอยซัพพอร์ตในส่วนที่เขาต้องเพิ่มเต็มที่ แต่ในชั้นเรียนมีนักเรียน 40-50 คน คิดว่าไหวไหม ? เด็กยุคนี้อยู่กับความคิดที่ว่าเรียนไปก็ไม่ได้เอาไปใช้ ... #การศึกษาไทย
0,การที่เราเป็นครู วันนึงที่ต้องเจอเด็ก เราอยากเห็นว่าแต่ละคนเป็นยังไง พื้นฐานเขาได้แค่ไหน เราพร้อมที่จะคอยซัพพอร์ตใน… https://t.co/CsuFb07RPj
0,"หาคนสอนภาษาอังกฤษผ่านออนไลน์สำหรับวัยทำงาน อยากได้คนสอนง่ายๆเข้าใจเร็ว สำเนียงได้

#เรียนออนไลน์ #เรียนภาษาอังกฤษ"
-1,เรียนออนไลน์ก็ไม่ได้ดีนั่นแหละ เเต่แบบม.อยู่ในจังหวัดพื้นที่สีแดงละมึงยังจะเปิดอีกหรอ ทำไมกุต้องเอาตัวเองไปอยู่ใน… https://t.co/BbOQZem6PD
0,ก็ว่าไป..ประเทศไทยใส่ใจการศึกษา จากกรณีที่น้องคนหนึ่งเรียนออนไลน์กลางแดด เพราะสัญญาณเน็ตไปไม่ถึงบ้าน ทางผู้ใหญ่ก็ไ… https://t.co/UyXSrx0iWN
-1,จะบอกว่าใช้เวลาทุกวินาทีคุ้มค่าเลยสินะ ที่ ครม.เห็นชอบให้ปรับค่าอาหารนักเรียนจาก 20 เป็น 21 บาท ตั้ง 1 บาทเชียว หมดคำจะพูด แค่เรื่องนี้ก็สุดซึ้งถึงความจริงใจ ใส่ใจนักเรียนซะขนาดนี้ คงไม่ต้องดูคุณภาพด้านอื่นแล้ว ยืนสงบนิ่งไว้อาลัยให้กับ #การศึกษาไทย
-1,จะบอกว่าใช้เวลาทุกวินาทีคุ้มค่าเลยสินะ ที่ ครม.เห็นชอบให้ปรับค่าอาหารนักเรียนจาก 20 เป็น 21 บาท ตั้ง 1 บาทเชียว หมด… https://t.co/kldA2PzUkh
0,คุณธนาธรสรุประบบอำนาจนิยมในโรงเรียนบ่มเพราะให้คนกลัว ไม่กล้าแสดงออก ไม่เกิดcreative ไม่เกิดนวัตกรรม ความมั่นใจในตัว… https://t.co/crvY1pJgtd
-1,เมื่อวานหยุด สอนการบ้านลูกทั้งวันจนเป็นครูแทนแล้วม้ั้ง วันนึงกี่วิชา แล้วมี5วัน สั่งแม่ง5วัน สงสารเด็กมาก มันเหนื่อ… https://t.co/8lLQ0TePVk
-1,"อาจารย์ที่มอกูเค้าจะรู้ไหมวะว่ากูบ่นอยากตายมาแล้วกี่รอบกับเรื่องเรียนอ่ะ
#การศึกษาฆ่าฉัน"
-1,"สอบออนไลน์ ให้กูใส่ชุดนิสิต? เพื่อ!?
#การศึกษาไทย #เรียนออนไลน์
#การศึกษา #การศึกษาฆ่าฉัน"
0,แล้วเหตุผลที่น้องเขาบอกทำไมถึงซื้อตัวใหญ่เพราะตอนนั้นมันไม่มีไซต์เล็กกว่านี้แล้วเลยซื้อไซต์นี้มา #ร.ร.ไทย #การศึกษาไทย #ประถม #ครู
-1,อยากร้องไห้ออกมา คือเรียนออนไลน์มาได้ครึ่งเทอม ไม่รู้เรื่องอะไรเลย ท้อมาก เหนื่อย ไม่โอเค ทำอะไรได้บ้างให้ฮีลใจ มีเ… https://t.co/WIezp5PXzI
-1,อยากร้องไห้ออกมา คือเรียนออนไลน์มาได้ครึ่งเทอม ไม่รู้เรื่องอะไรเลย ท้อมาก เหนื่อย ไม่โอเค ทำอะไรได้บ้างให้ฮีลใจ มีเเรงเรียนทำงานติว ตอนนี้คือได้เเต่เปื่อย ไฟหมดจริงๆ #เรียนออนไลน์ #วิศวะ #การศึกษาไทย #การศึกษาฆ่าฉัน  #ร้องไห้
0,"นศ. นิสิต ทั้งหลาย 
#เรียนออนไลน์ ที่มหาลัยกันเถอะ นั่งตรงแลนด์มาร์กมหาลัย สนง.ทะเบียน หรือสนง.คณบดีก็ได้ หน้าต่อใ… https://t.co/XvkA7Wvvi6"
